id,type,english,hindi,gujarati,content,timestamp
7eef2769-598d-4496-84ed-42c5bf5d3c9b,multilingual-lesson,"Hello! Let's learn about digital literacy.  
Digital literacy is the ability to find, evaluate, and communicate information via digital platforms like computers and the internet. It involves skills like searching online, using email, and understanding how to stay safe online.","नमस्ते! चलिए डिजिटल साक्षरता के बारे में जानें।  
डिजिटल साक्षरता का अर्थ है डिजिटल मंचों जैसे कंप्यूटर और इंटरनेट के माध्यम से जानकारी खोजना, मूल्यांकन करना और संदेश संचार करना। इसमें ऑनलाइन खोज करने, ईमेल का उपयोग करने, और ऑनलाइन सुरक्षित रहने के तरीके समझने जैसी कौशल शामिल हैं।","નમસ્તે! ચાલો ડિજીટલ સાક્ષરતા વિશે શીખીએ.  
ડિજિટલ સાક્ષરતા એ પ્રમुખ કોમ્પ્યુટર અને ઇન્ટરનેટ જે જેવા ડિજિટલ માધ્યમો દ્વારા માહિતી શોધવા, મૂલ્યાંકન કરવા અને સંદેશ સંચાલિત કરવાનું કૌશલ છે. તે ઓનલાઇન શોધનો, ઈમેઇલ વાપરવો અને ઓનલાઇન સુરક્ષા માટે શીખવાની શામાન્ય કૌશલો શામેલ છે।",,2025-07-31 09:57:23.165+00
8037dbcd-68e6-44d0-86fb-b1ee2ef60668,multilingual-lesson,"Hello! Let’s learn about WhatsApp.  
WhatsApp is an app that lets you send messages, make calls, and share files with others over the internet. It works like SMS but uses your internet connection instead of regular SMS.  

Here’s how it works:  
1. You need a smartphone with internet.  
2. You can send messages, photos, videos, or documents.  
3. Calls are free, even to other countries.  
4. It’s private because messages are encrypted.  

Example:  
```text  
You: Hi! How are you?  
Friend: I’m good, thanks! How about you?  
```","नमस्ते! व्हाट्सएप के बारे में जानते हैं।  
व्हाट्सएप एक ऐप है जो आपको मैसेज भेजने, कॉल करने, और फाइलें शेयर करने देता है। यह एसएमएस की तरह काम करता है, लेकिन इंटरनेट का इस्तेमाल करता है।  

काम करने का तरीका:  
1. आपको स्मार्टफोन और इंटरनेट चाहिए।  
2. आप मैसेज, फोटो, वीडियो, या दस्तावेज भेज सकते हैं।  
3. क_CALL फ्री होते हैं, यहां तक कि दूसरे देशों में भी।  
4. यह सुरक्षित है क्योंकि मैसेज एनकोडेड होते हैं।  

उदाहरण:  
```text  
आप: हाय! तुम कैसे हो?  
दोस्त: मैं ठीक हूँ, धन्यवाद! तुम कैसे हो?  
```","નમસ્તે! વોટ્સએપ વિશે જાણીએ.  
વોટ્સએપ એ એક એપ્લિકેશન છે જે તમને મેસેજ મોકલવા, કોલ કરવા, અને ફાઇલો શેર કરવા દે છે. આ એસએમએસ જેવું કામ કરે છે, પરંતુ ઇન્ટરનેટનો ઉપયોગ કરે છે.  

કેવી રીતે કામ કરે છે:  
1. તમને સ્માર્ટફોન અને ઇન્ટરનેટ જોઈએ.  
2. તમે મેસેજ, ફોટા, વિડિયોઝ, અથવા દસ્તાવેજો મોકલી શકો છો.  
3. કॉल્સ ફ્રી હોય છે, એ પણ દેશોની બહાર.  
4. આ સુરક્ષિત છે કારણ કે મેસેજો એનક્રિપ્ટેડ હોય છે.  

દાખલો:  
```text  
તમે: હાય! તમે કેવા છો?  
મિત્ર: હું ઠીક છું, આભાર! તમે કેવા છો?  
```",,2025-07-31 06:46:42.661551+00
808e2f9e-34b5-4846-90a6-95de0d7c9539,multilingual-lesson,"Hello! Let's learn about digital literacy.  
It's important to ask questions respectfully. I'm here to help you learn!","नमस्ते! डिजिटल साक्षरता के बारे में सीखते हैं।  
सवालों का सम्मानपूर्वक पूछना महत्वपूर्ण है। मैं आपको सीखने में मदद करने के लिए यहाँ हूँ!","નમસ્તે! ડિજિટલ લિટરસી વિશે શીખો છે.  
પ્રશ્નો પુછવાનું મહત્વપૂર્ણ છે. હું તમને શીખવામાં મદદ કરવા માટે અહીં છું!",,2025-07-31 09:59:34.698+00
85cd4c5d-8960-4709-8c59-817a9d8ea665,multilingual-lesson,,,"નમસ્તે! ચાલો અંગ્રેજી વિષયની મદદથી શીખીએ.  
હું તમારા માટે ઇંગલિશ વિષયની મદદ કરીશ.

પ્રથમાં, આપણે અંગ્રેજી ભાષાનું શરૂઆતમાં *અક્ષરો* (letters) શીખીએ. પછી સિધી અને સરળ *વાક્યો* (sentences) બનાવવા માટે શરૂ કરી શકાય.

અગાઉથી શીખેલ પ્રકારના વાક્યો અને વાર્તાલાપ ને સમજો પણ હાથ ધરવાનું જરૂરી છે.  

ચાલો સાથે આ મદદનું લાભ લો અને અંગ્રેજીને સરળતાથી સમજવાનું શરૂ કરો!",,2025-07-31 09:59:33.13+00
85f00450-4d82-43a3-82fb-b4ed12dd6af1,multilingual-lesson,"Hello! Let’s talk about Facebook.  
Facebook is a platform where people connect with friends, share updates, photos, and videos. It’s like a big village where people share their lives and stay connected. You can use it to chat with friends, join groups, or even find old friends.  

Why use Facebook?  
- Stay connected with family and friends  
- Share your life events or photos  
- Join groups based on your interests  
- Make new friends  

Let me know if you’d like to learn more!","नमस्ते! फेसबुक के बारे में बात करते हैं।  
फेसबुक एक ऐसा प्लेटफॉर्म है जहां लोग दोस्तों से जुड़ते हैं, अपने अपडेट्स, फोटो, और वीडियोज शेयर करते हैं। यह एक बड़े गाँव की तरह है, जहां लोग अपनी जिंदगी की बातें शेयर करते हैं और जुड़े रहते हैं। आप इसका इस्तेमाल दोस्तों से चैट करने, ग्रुप्स में शामिल होने, या पुराने दोस्तों को ढूंढने के लिए कर सकते हैं।  

फेसबुक का इस्तेमाल क्यों करें?  
- अपने परिवार और दोस्तों से जुड़े रहें  
- अपनी जिंदगी की घटनाओं या फोटोज शेयर करें  
- अपने पसंद के ग्रुप्स में शामिल हों  
- नए दोस्त बनाएं  

अगर आप और जानना चाहते हैं, तो बताएं!","નમસ્તે! ફેસબુક વિશે ચર્ચા કરીએ.  
ફેસબુક એક એવી પ્લેટફોર્મ છે જ્યાં લોકો મિત્રો સાથે જુદાં પાડે છે, પોતાના અપડેટ્સ, ફોટા અને વિડિયોઝ શેર કરે છે. આ એક મોટા ગામ જેવું છે, જ્યાં લોકો પોતાના જીવન વિશે વાતો શેર કરે છે અને જુદાં રહે છે. તમે મિત્રો સાથે ચેટ કરવા, ગ્રુપ્સમાં જોડાવા, અથવા પ્રાચીન મિત્રોને શોધવા માટે તેનો ઉપયોગ કરી શકો છો.  

ફેસબુકનો ઉપયોગ કરવો જોઈએ કારણ:  
- પોતાના પરિવાર અને મિત્રો સાથે જુદાં રહો  
- પોતાના જીવનની ઘટનાઓ અથવા ફોટા શેર કરો  
- પોતાના રસના ગ્રુપ્સમાં જોડાઓ  
- નવા મિત્રો બનાવો  

જો તમે વધુ જાણવા માટે ઇચ્છુક હોવ, તો જણાવો!",,2025-07-31 08:49:46.767+00
88a1a5b1-4d99-47cc-82c2-c3eafb118937,multilingual-lesson,"Hello! To use the internet safely:  
1. Use strong passwords and change them often.  
2. Don’t click on unknown links or download files from strangers.  
3. Keep your phone, computer, and apps updated.  
4. Don’t share personal details on unknown websites.  
5. Always log out when using public computers or Wi-Fi.","नमस्ते! इंटरनेट का सुरक्षित उपयोग करने के लिए:  
1. मजबूत पासवर्ड का उपयोग करें और उन्हें समय-समय पर बदलें।  
2. अनजान लिंक्स पर क्लिक न करें या अजनबियों से फाइल डाउनलोड न करें।  
3. अपने फोन, कंप्यूटर और ऐप्स को अपडेट रखें।  
4. अज्ञात वेबसाइट्स पर व्यक्तिगत जानकारी साझा न करें।  
5.公共 कंप्यूटर या Wi-Fi का उपयोग करने के बाद लॉग आउट जरूर करें।","નમસ્તે! ઇન્ટરનેટનો સुरक્ષિત ઉપયોગ કરવા માટે:  
1. મજબૂત પાસવર્ડનો ઉપયોગ કરો અને તેને વારંવાર બદલો.  
2. અજાણ્યા લિંક્સ પર ક્લિક ન કરો કે અજાણીઓમાંથી ફાઇલો ડાઉનલોડ ન કરો.  
3. તમારા ફોન, કમ્પ્યુટર અને એપ્સ ને અपडेट રાખો.  
4. અજાણી વેબસાઇટ્સ પર વ્યક્તિગત માહિતી ભાગ ન શેર કરો.  
5. જાહેર કમ્પ્યુટર અથવા Wi-Fiનો ઉપયોગ કર્યા પછી લોગ આઉટ કરશો.",,2025-07-31 06:19:33.091575+00
8d96bce5-bd74-49b0-83cb-966c0e6703fb,multilingual-lesson,"Hello! The internet is like a big, worldwide network where people can share information, talk to each other, and access lots of content.  

🟧 **HINDI VERSION**  
नमस्ते! इंटरनेट एक वैश्विक नेटवर्क है जहां लोग जानकारी साझा कर सकते हैं, एक दूसरे से बात कर सकते हैं, और बहुत सारे संसाधनों तक पहुंच सकते हैं।  

🟩 **GUJARATI VERSION**  
નમસ્તે! ઈન્ટરનેટ એ એક વૈશ્વિક નેટવર્ક છે જ્યાં લોકો માહિતી શેર કરી શકે છે, એકબીજા સાથે વાતચીત કરી શકે છે, અને ઘણા સાધનોનો ઉપયોગ કરી શકે છે.",कोई हिंदी सामग्री उत्पन्न नहीं हुई।,કોઈ ગુજરાતી સામગ્રી ઉત્પન્ન થઈ નથી.,,2025-07-31 06:23:54.633159+00
90b0dec3-645e-4a46-afa6-9e6ed8cbaf11,multilingual-lesson,"Hello! Let's talk about digital literacy.  
Digital literacy means having the skills to use technology effectively. It includes understanding how to find information online, use digital tools like email and word processors, and being aware of online safety.","नमस्ते! आइए डिजिटल साक्षरता के बारे में बात करें।  
डिजिटल साक्षरता का मतलब है प्रौद्योगिकी को प्रभावी ढंग से उपयोग करने के कौशल रखना। इसमें ऑनलाइन जानकारी खोजने, ईमेल और वर्ड प्रोसेसर जैसे डिजिटल उपकरणों का उपयोग करने की समझ और ऑनलाइन सुरक्षा के बारे में जागरूकता शामिल है।","નમસ્તે! આવું આવડે છે કે ડિજિટલ સ્વયંસાક્ષરતા વિશે ચર્ચા કરીએ.  
ડિજિટલ સ્વયંસાક્ષરતા તે કૌશલ બોટા છે કે તમે પ્રભાવી રીતે ટેક્નોલોજીનો ઉપયોગ કરી શકો જેની શાસ્ત્રીયકરણ છે. તે આન-લાઇન માહિતી શોધવી, ઈમેલ અને વર્ડ પ્રોસેસર જેવા ડિજિટલ સાધનોનો ઉપયોગ કરવાની સમજ રાખવી અને ઓનલાઇન સુરક્ષાની સચેતતા ધરાવવી માટે સમાવેશ કરે છે।",,2025-07-31 10:00:29.2+00
91fcb9f8-b0ab-4e22-885f-816aa46e159c,multilingual-lesson,"Hello! Let’s learn how to use Google step by step.  

1. Open a web browser (like Chrome, Safari, or Firefox).  
2. Type [www.google.com](https://www.google.com) in the address bar and press Enter.  
3. You will see a search bar in the middle of the page.  
4. Type what you want to search for in the search bar. For example: ""How to make tea.""  
5. Click the ""Google Search"" button or press Enter on your keyboard.  
6. Google will show you a list of results. Click on any result to read more.  
7. To go back, click the ""Back"" button in your browser.  

That’s it! You can use Google to find any information you need.","नमस्ते! गूगल का इस्तेमाल करना सीखते हैं।  

1. एक वेब ब्राउज़र खोलें (जैसे क्रोम, सैफारी, या फ़ायरफ़ॉक्स)।  
2. एड्रेस बार में [www.google.com](https://www.google.com) टाइप करें और एंटर दबाएं।  
3. आपको पेज के बीचμειں एक सर्च बार दिखेगा।  
4. सर्च बार में वह टाइप करें जो आप ढूंढना चाहते हैं। उदाहरण: ""चाय बनाने का तरीका।""  
5. ""Google Search"" बटन पर क्लिक करें या कीबोर्ड पर एंटर दबाएं।  
6. गूगल आपको परिणामों की एक सूची दिखाएगा।阅读 अधिक के लिए किसी भी परिणाम पर क्लिक करें।  
7. वापस जाने के लिए ब्राउज़र में ""Back"" बटन पर क्लिक करें।  

बस! आप गूगल का इस्तेमाल कर सकते हैं किसी भी जानकारी को ढूंढ़ने के लिए।","નમસ્તે! ગૂગલ નો ઉપયોગ કરતા શીખીએ ધાપથી ધાપ.  

1. એક વેબ બ્રાઉઝર ખોલો (જેમ કે Chrome, Safari, અથવા Firefox)।  
2. એડ્રેસ બારમાં [www.google.com](https://www.google.com) ટાઇપ કરો અને Enter દબાવો.  
3. તમને પેજના મધ્યમાં એક શોધ બાર દેખાશે.  
4. શોધ બારમાં ટાઇપ કરો જે તમે શોધવા માંગો છો. દાખલો: ""ચા બનાવવાની રીત.""  
5. ""Google Search"" બટન પર ક્લિક કરો અથવા કીબોર્ડ પર Enter દબાવો.  
6. ગૂગલ તમને પરિણામોની એક યાદી બતાવશે. વધુ વાંચવા માટે કોઈપણ પરિણામ પર ક્લિક કરો.  
7. પાછા જવા માટે બ્રાઉઝરમાં ""Back"" બટન પર ક્લિક કરો.  

બસ! તમે ગૂગલ નો ઉપયોગ કરી શકો છો કોઈપણ માહિતી શોધવા માટે.",,2025-07-31 09:49:50+00
922b41e3-38a8-4393-b433-980aacb9409f,multilingual-lesson,"Hello! Let’s learn about the internet.  
The internet is like a magic book where you can find information, talk to people, and watch videos. It’s like sending a letter or talking to a friend, but instead, you use a computer or phone.  

You can see web pages, which are like newspapers on the internet. You can also use services like shopping, learning, and banking online.  
Let’s explore more together!","🟧 **HINDI 版本**  
नमस्ते! आज हम इंटरनेट के बारे में सीखेंगे।  
इंटरनेट एक ऐसी चीज है जैसे एक जादुई किताब जहां आप जानकारी, लोगों से बात कर सकते हैं, और वीडियो देख सकते हैं। यह पत्र भेजने या दोस्त से बात करने जैसा है, लेकिन इसके लिए आप कंप्यूटर या फोन का उपयोग करते हैं।  

आप वेब पेज देख सकते हैं, जो इंटरनेट पर की तरह हैं। आप ऑनलाइन शॉपिंग, सीखने और बैंकिंग जैसी सेवाओं का भी उपयोग कर सकते हैं।  
आइए एक साथ और जानें!","નમસ્તે! આજે અમે ઇન્ટરનેટ વિશે જાણીશું.  
ઇન્ટરનેટ એક એવી ચીજ છે જેમ કે એક જાદુઈ પુસ્તક જ્યાં તમે માહિતી, લોકો સાથે વાત કરી શકો છો, અને વિડિયો જુઓ છો. આ એક પત્ર મોકલવા અથવા મિત્ર સાથે વાત કરવા જેવું છે, પરંતુ તેના માટે તમે કોમ્પ્યુટર અથવા ફોનનો ઉપયોગ કરો છો.  

તમે વેબ પેજ જુઓ છો, જે ઇન્ટરનેટ પરના અખબારો જેવા છે. તમે ઑનલાઇન શોપિંગ, શીખવું, અને બેંકિંગ જેવી સેવાઓનો પણ ઉપયોગ કરી શકો છો.  
આવીએ એક સાથે વધુ જાણીએ!",,2025-07-31 08:42:54.071+00
93e1c2f9-104f-42c7-936c-c18155285e1a,multilingual-lesson,Hello! Email is like sending letters online. You can send messages to anyone with an email address.,नमस्ते! ईमेल ऑनलाइन पत्र भेजने की तरह है। आप किसी को भी ईमेल पते के माध्यम से संदेश भेज सकते हैं।,નમસ્તે! ઈમેઇલ ઓનલાઇન પત્રો મોકલવા જેવું છે. તમે કોઈપણ ઈમેઇલ સરનામું ધરાવતા વ્યક્તિને સંદેશ મોકલી શકો છો.,,2025-07-31 06:26:24.495324+00
9a448e5c-21f5-42c7-b967-8746f94713a1,multilingual-lesson,"Hello! Let's learn about the Internet.  
The Internet is like a big book or a marketplace where information is shared worldwide. Here's how it works:

1. You can send messages, watch videos, or talk to people far away.  
2. You can use it on phones, computers, or tablets.  
3. It helps you find information, learn new things, or even shop online.

Example: You can search for recipes, watch videos, or chat with friends using the Internet.","🟧 **HINDI_Version**  
नमस्ते! Internet के बारे में सीखते हैं।  
Internet एक बड़ा किताब या बाजार है जहां दुनिया भर की जानकारी साझा की जाती है। यहाँ यह कैसे काम करता है:

1. आप दूर बैठे लोगों को संदेश भेज सकते हैं, वीडियो देख सकते हैं, या बात कर सकते हैं।  
2. आप इसे फोन, कंप्यूटर, या टेबलेट पर उपयोग कर सकते हैं।  
3. यह आपको जानकारी ढूँढने, नई चीजें सिखाने, या ऑनलाइन शॉपिंग करने में मदद करता है।

उदाहरण: आप व्यंजनों की रेसिपी, वीडियो देखें, या दोस्तों से चैट कर सकते हैं इंटरनेट का उपयोग करके।","નમસ્તે! ઇન્ટરનેટ વિશે શીખીએ.  
ઇન્ટરનેટ એક મોટી કિતાબ કે બજાર જેવું છે જ્યાં દુનિયા ભરની માહિતી સાંઝી કરવામાં આવે છે. આ અહીં કેવી રીતે કામ કરે છે:

1. તમે દૂર બેઠા લોકોને સંદેશ મોકલી શકો છો, વિડિયો જુઓ છો, કે ચાટ કરી શકો છો.  
2. તમે ફોન, કોમ્પ્યુટર, કે ટેબ્લેટ પર તેનો ઉપયોગ કરી શકો છો.  
3. તે તમને માહિતી શોધવા, નવી ચીજો શીખવા, કે ઑનલાઇન શોપિંગ કરવામાં મદદ કરે છે.

દાખલો: તમે ભોજન કલા, વિડિયો જુઓ, કે મિત્રો સાથે ચેટ કરી શકો છો ઇન્ટરનેટ વડે.",,2025-07-31 08:34:35.05+00
a1bb7e74-2bea-4a76-9203-249cab6cb5cb,multilingual-lesson,,,,,2025-07-31 06:46:16.449094+00
a21df76c-f887-430d-8e0d-149a031b9af6,multilingual-lesson,"Hello! Let's start with the basics of digital literacy. Digital literacy means learning how to use computers, smartphones, and the internet safely and effectively. Just like learning to read and write, digital literacy helps you understand and use technology.  

Let's begin with something simple, like how to use a web browser. A web browser is like a window to the internet. Examples include Google Chrome, Safari, or Firefox. You can use it to visit websites, search for information, or watch videos.  

What would you like to learn today?","नमस्ते! आइए डिजिटल साक्षरता की मूल बातों से शुरुआत करें। डिजिटल साक्षरता का मतलब है कंप्यूटर, स्मार्टफोन और इंटरनेट का उपयोग सुरक्षित और प्रभावी ढंग से करना सीखना। जैसे पढ़ना और लिखना सीखना होता है, वैसे ही डिजिटल साक्षरता आपको तकनीक को समझने और उसका उपयोग करने में मदद करती है।  

हम एक सरल चीज से शुरू करें, जैसे कि वेब ब्राउजर का उपयोग करना। वेब ब्राउजर इंटरनेट का एक window होता है। उदाहरण के लिए, Google Chrome, Safari या Firefox। आप इसका उपयोग वेबसाइटों पर जाने, जानकारी खोजने या वीडियوز देखने के लिए कर सकते हैं।  

आज आप क्या सीखना चाहेंगे?","નમસ્તે! ડિજિટલ સાક્ષરતાની બેઝિક્સથી શરૂ કરીએ। ડિજિટલ સાક્ષરતાનો અર્થ છે કોમ્પ્યુટર, સ્માર્ટફોન અને ઇન્ટરનેટનો સुरक્ષિત અને અસરકારક રીતે ઉપયોગ કરવાની રીત શીખવા. જેમ કે વાંચવા અને લખવાની શીખ મળે છે, તેમ ડિજિટલ સાક્ષરતા તમને ટેક્નોલોજીને સમજવા અને તેનો ઉપયોગ કરવામાં મદદ કરે છે.  

અમે એક સરળ ચીજ સાથે શરૂ કરીએ, જેમ કે વેબ બ્રાઉઝરનો ઉપયોગ કરવો. વેબ બ્રાઉઝર ઇન્ટરનેટની એક વિન્ડો છે. જેમ કે Google Chrome, Safari અથવા Firefox. તમે તેનો ઉપયોગ વેબસાઇટ્સ પર જવા, માહિતી શોધવા અથવા વિડિયોઝ જોવા માટે કરી શકો છો.  

આજે તમે શું શીખવા માંગો છો?",,2025-07-31 08:11:55.068+00
a749772f-50f5-475d-aa1d-87e29b8644b8,multilingual-lesson,"Sure! Here's how you can approach teaching digital literacy in a friendly and simple manner:

---

### How to Teach Digital Literacy Simply:

1. **Start with Basics**: Explain concepts like the internet, email, and websites using relatable analogies. For example, compare the internet to a network of invisible roads carrying information.

2. **Use Everyday Language**: Avoid technical jargon. Instead of ""Wi-Fi,"" use terms like ""wireless internet"" or ""internet without cables.""

3. **Greet in Each Language**: Begin each explanation with a greeting in the target language to create a welcoming atmosphere.

4. **Offer Choices**: If the user hasn’t asked a specific question, list topics like email, internet basics, or online safety, so they know their options.

5. **Keep It Structured**: Use the provided response format, ensuring each section is clear and follows the greeting with simple explanations.

6. **Ensure Accuracy**: Make sure translations are natural and culturally appropriate, avoiding any mix of languages or copied content.

7. **Focus on Clarity**: Use short sentences and avoid markdown unless necessary for structure. If code is needed, wrap it appropriately.

---

This approach ensures that your explanations are accessible, friendly, and easy to understand for everyone.",कोई हिंदी सामग्री उत्पन्न नहीं हुई।,કોઈ ગુજરાતી સામગ્રી ઉત્પન્ન થઈ નથી.,,2025-07-31 06:42:03.63251+00
ae257b29-948c-431e-9c07-a15c3c7042af,multilingual-lesson,"Hello! Let’s learn about the basics of the internet and online safety.  

The internet is like a big library of information. To use it, you need tools like **web browsers** (e.g., Chrome, Firefox) or apps. A **search engine** (like Google) helps you find what you’re looking for.  

Here’s how to stay safe online:  
1. Never share your personal information (like passwords or phone numbers) with strangers.  
2. Use strong passwords and keep them secret.  
3. Be careful when downloading files or clicking on links.","नमस्ते! आइए इंटरनेट के मूलभूत बातों और ऑनलाइन सुरक्षा सीखें।  

इंटरनेट एक बड़ा जानकारी का खजा़ना है। इसे इस्तेमाल करने के लिए आपको **वेब ब्राउज़र** (जैसे, क्रोम, फ़ायरफ़ॉक्स) या ऐप्स की ज़रूरत होती है। एक **सर्च इंजन** (जैसे, गूगल) आपको अपनी चीज़ ढूंढ़ने में मदद करता है।  

ऑनलाइन सुरक्षा के लिए ये सुझाव हैं:  
1. अपनी निजी जानकारी (जैसे, पासवर्ड या फ़ोन नंबर) अजनबियों के साथ कभी साझा न करें।  
2. मज़बूत पासवर्ड का इस्तेमाल करें और उसे गुप्त रखें।  
3. फ़ाइल डाउनलोड करते या लिंक पर क्लिक करते समय सावधानी बरतें।","નમસ્તે! ઇન્ટરનેટના મૂળભૂત ભાગો અને ઓનલાઇન સુરક્ષા વિશે શીખીએ.  

ઇન્ટરનેટ એક મોટી જાણકારીનો ખજાનો છે. તેનો ઉપયોગ કરવા માટે તમે **વેબ બ્રાઉઝર** (જેવી કે ક્રોમ, ફાયરફોક્સ) કે **ઍપ્સ** ની જરૂર પડે છે. એક **શોધ ઇન્જન** (જેવી કે ગૂગલ) તમને તમે જે શોધી રહ્યાં છો તે અને જગ્યાએ લાવે છે.  

ઓનલાઇન સુરક્ષા માટેના સૂચનો:  
1. અજાણ્યા લોકો સાથે તમારી વ્યક્તિગત માહિતી (જેવી કે પાસવર્ડ અથવા ફોન નમ્બર) ક્યારેય ભાગ ન લંગો.  
2. મજબૂત પાસવર્ડનો ઉપયોગ કરો અને તેને ગુપ્ત રાખો.  
3. ફાઇલો ડાઉનલોડ કરતી વાર અથવા લિંક્સ પર ક્લિક કરતી વાર સાવચેત રહો.",,2025-07-31 06:51:57.483408+00
b4144b62-0497-48bc-b5b8-5a27658f8097,multilingual-lesson,"Hello! How can I help you learn today?  

🟧 **HINDI VERSION**  
नमस्ते! आज आपको कैसे सिखाने में मदद कर सकता हूँ?  

🟩 **GUJARATI VERSION**  
નમસ્તે! આજે શું શીખવવામાં મદદ કરી શકું?","🟦 **ENGLISH VERSION**  
Hello! How can I help you learn today?  

  
नमस्ते! आज आपको कैसे सिखाने में मदद कर सकता हूँ?  

🟩 **GUJARATI VERSION**  
નમસ્તે! આજે શું શીખવવામાં મદદ કરી શકું?","🟦 **ENGLISH VERSION**  
Hello! How can I help you learn today?  

🟧 **HINDI VERSION**  
नमस्ते! आज आपको कैसे सिखाने में मदद कर सकता हूँ?  

  
નમસ્તે! આજે શું શીખવવામાં મદદ કરી શકું?",,2025-07-31 09:57:05.466+00
b8f9f3cf-01a0-48ce-aec3-7d32e570a4e7,multilingual-lesson,Hello! Email is like sending letters online. You can send messages to anyone with an email address.,नमस्ते! ईमेल ऑनलाइन पत्र भेजने की तरह है। आप किसी को भी ईमेल पते के माध्यम से संदेश भेज सकते हैं।,નમસ્તે! ઈમેઇલ ઓનલાઇન પત્રો મોકલવા જેવું છે. તમે કોઈપણ ઈમેઇલ સરનામું ધરાવતા વ્યક્તિને સંદેશ મોકલી શકો છો.,,2025-07-31 06:30:41.371502+00
c03083a7-a97c-4d29-9788-d84e367dcd0f,multilingual-lesson,,,,,2025-07-31 06:25:34.254146+00
c0c87b1b-c3d3-49f1-8aa5-3d57f8639511,multilingual-lesson,Hello! Email is like sending letters online. You can send messages to anyone with an email address. You need an email account to send and receive emails. It is free and works on computers and phones. Email is fast and used for both personal and work purposes.,नमस्ते! ईमेल ऑनलाइन पत्र भेजने की तरह है। आप किसी को भी ईमेल पते के माध्यम से संदेश भेज सकते हैं। ईमेल भेजने और प्राप्त करने के लिए आपको एक ईमेल अकाउंट की आवश्यकता होती है। यह निशुल्क है और कंप्यूटर व फोन पर काम करता है। ईमेल तेज है और इसे व्यक्तिगत और कार्य के उद्देश्यों के लिए इस्तेमाल किया जा सकता है।,નમસ્તે! ઈમેઇલ ઓનલાઇન પત્રો મોકલવા જેવું છે. તમે કોઈપણ ઈમેઇલ સરનામું ધરાવતા વ્યક્તિને સંદેશ મોકલી શકો છો. ઈમેઇલ મોકલવા અને પ્રાપ્ત કરવા માટે તમને એક ઈમેઇલ એકાઉન્ટની જરૂર પડે છે. તે મફત છે અને કમ્પ્યુટર અને ફોન પર કાર્ય કરે છે. ઈમેઇલ ઝડપી છે અને તેનો ઉપયોગ વ્યક્તિગત અને કાર્ય હેતુ માટે થાય છે.,,2025-07-31 06:23:46.996268+00
c14c1ea5-727d-43bc-9416-26c66e3f40e2,multilingual-lesson,"Hello! Let’s learn about WhatsApp.  
WhatsApp is an app that lets you send messages, make calls, and share files with others over the internet. It works like SMS but uses your internet connection instead of regular SMS.  

Here’s how it works:  
1. You need a smartphone with internet.  
2. You can send messages, photos, videos, or documents.  
3. Calls are free, even to other countries.  
4. It’s private because messages are encrypted.  

Example:  
```text  
You: Hi! How are you?  
Friend: I’m good, thanks! How about you?  
```","नमस्ते! व्हाट्सएप के बारे में जानते हैं।  
व्हाट्सएप एक ऐप है जो आपको मैसेज भेजने, कॉल करने, और फाइलें शेयर करने देता है। यह एसएमएस की तरह काम करता है, लेकिन इंटरनेट का इस्तेमाल करता है।  

काम करने का तरीका:  
1. आपको स्मार्टफोन और इंटरनेट चाहिए।  
2. आप मैसेज, फोटो, वीडियो, या दस्तावेज भेज सकते हैं।  
3. क_CALL फ्री होते हैं, यहां तक कि दूसरे देशों में भी।  
4. यह सुरक्षित है क्योंकि मैसेज एनकोडेड होते हैं।  

उदाहरण:  
```text  
आप: हाय! तुम कैसे हो?  
दोस्त: मैं ठीक हूँ, धन्यवाद! तुम कैसे हो?  
```","નમસ્તે! વોટ્સએપ વિશે જાણીએ.  
વોટ્સએપ એ એક એપ્લિકેશન છે જે તમને મેસેજ મોકલવા, કોલ કરવા, અને ફાઇલો શેર કરવા દે છે. આ એસએમએસ જેવું કામ કરે છે, પરંતુ ઇન્ટરનેટનો ઉપયોગ કરે છે.  

કેવી રીતે કામ કરે છે:  
1. તમને સ્માર્ટફોન અને ઇન્ટરનેટ જોઈએ.  
2. તમે મેસેજ, ફોટા, વિડિયોઝ, અથવા દસ્તાવેજો મોકલી શકો છો.  
3. કॉल્સ ફ્રી હોય છે, એ પણ દેશોની બહાર.  
4. આ સુરક્ષિત છે કારણ કે મેસેજો એનક્રિપ્ટેડ હોય છે.  

દાખલો:  
```text  
તમે: હાય! તમે કેવા છો?  
મિત્ર: હું ઠીક છું, આભાર! તમે કેવા છો?  
```",,2025-07-31 06:45:37.864902+00
